date,year,cumdoy,yday,dowy
1964-02-20,1964,366,51,143
1964-02-21,1964,366,52,144
1964-02-22,1964,366,53,145
1964-02-23,1964,366,54,146
1964-02-24,1964,366,55,147
1964-02-25,1964,366,56,148
1964-02-26,1964,366,57,149
1964-02-27,1964,366,58,150
1964-02-28,1964,366,59,151
1964-02-29,1964,366,60,152
1964-03-01,1964,366,61,153
1964-03-02,1964,366,62,154
1964-03-03,1964,366,63,155
1964-03-04,1964,366,64,156
1964-03-05,1964,366,65,157
1964-03-06,1964,366,66,158
1964-03-07,1964,366,67,159
1964-03-08,1964,366,68,160
1964-03-09,1964,366,69,161
1964-03-10,1964,366,70,162
1964-03-11,1964,366,71,163
1964-03-12,1964,366,72,164
1964-03-13,1964,366,73,165
1964-03-14,1964,366,74,166
1964-03-15,1964,366,75,167
1964-03-16,1964,366,76,168
1964-03-17,1964,366,77,169
1964-03-18,1964,366,78,170
1964-03-19,1964,366,79,171
1964-03-20,1964,366,80,172
1964-03-21,1964,366,81,173
1964-03-22,1964,366,82,174
1964-03-23,1964,366,83,175
1964-03-24,1964,366,84,176
1964-03-25,1964,366,85,177
1964-03-26,1964,366,86,178
1964-03-27,1964,366,87,179
1964-03-28,1964,366,88,180
1964-03-29,1964,366,89,181
1964-03-30,1964,366,90,182
1964-03-31,1964,366,91,183
1964-04-01,1964,366,92,184
1964-04-02,1964,366,93,185
1964-04-03,1964,366,94,186
1964-04-04,1964,366,95,187
1964-04-05,1964,366,96,188
1964-04-06,1964,366,97,189
1964-04-07,1964,366,98,190
1964-04-08,1964,366,99,191
1964-04-09,1964,366,100,192
1964-04-10,1964,366,101,193
1964-04-11,1964,366,102,194
1964-04-12,1964,366,103,195
1964-04-13,1964,366,104,196
1964-04-14,1964,366,105,197
1964-04-15,1964,366,106,198
1964-04-16,1964,366,107,199
1964-04-17,1964,366,108,200
1964-04-18,1964,366,109,201
1964-04-19,1964,366,110,202
1964-04-20,1964,366,111,203
1964-04-21,1964,366,112,204
1964-04-22,1964,366,113,205
1964-04-23,1964,366,114,206
1964-04-24,1964,366,115,207
1964-04-25,1964,366,116,208
1964-04-26,1964,366,117,209
1964-04-27,1964,366,118,210
1964-04-28,1964,366,119,211
1964-04-29,1964,366,120,212
1964-04-30,1964,366,121,213
1964-05-01,1964,366,122,214
1964-05-02,1964,366,123,215
1964-05-03,1964,366,124,216
1964-05-04,1964,366,125,217
1964-05-05,1964,366,126,218
1964-05-06,1964,366,127,219
1964-05-07,1964,366,128,220
1964-05-08,1964,366,129,221
1964-05-09,1964,366,130,222
1964-05-10,1964,366,131,223
1964-05-11,1964,366,132,224
1964-05-12,1964,366,133,225
1964-05-13,1964,366,134,226
1964-05-14,1964,366,135,227
1964-05-15,1964,366,136,228
1964-05-16,1964,366,137,229
1964-05-17,1964,366,138,230
1964-05-18,1964,366,139,231
1964-05-19,1964,366,140,232
1964-05-20,1964,366,141,233
1964-05-21,1964,366,142,234
1964-05-22,1964,366,143,235
1964-05-23,1964,366,144,236
1964-05-24,1964,366,145,237
1964-05-25,1964,366,146,238
1964-05-26,1964,366,147,239
1964-05-27,1964,366,148,240
1964-05-28,1964,366,149,241
1964-05-29,1964,366,150,242
1964-05-30,1964,366,151,243
1964-05-31,1964,366,152,244
1964-06-01,1964,366,153,245
1964-06-02,1964,366,154,246
1964-06-03,1964,366,155,247
1964-06-04,1964,366,156,248
1964-06-05,1964,366,157,249
1964-06-06,1964,366,158,250
1964-06-07,1964,366,159,251
1964-06-08,1964,366,160,252
1964-06-09,1964,366,161,253
1964-06-10,1964,366,162,254
1964-06-11,1964,366,163,255
1964-06-12,1964,366,164,256
1964-06-13,1964,366,165,257
1964-06-14,1964,366,166,258
1964-06-15,1964,366,167,259
1964-06-16,1964,366,168,260
1964-06-17,1964,366,169,261
1964-06-18,1964,366,170,262
1964-06-19,1964,366,171,263
1964-06-20,1964,366,172,264
1964-06-21,1964,366,173,265
1964-06-22,1964,366,174,266
1964-06-23,1964,366,175,267
1964-06-24,1964,366,176,268
1964-06-25,1964,366,177,269
1964-06-26,1964,366,178,270
1964-06-27,1964,366,179,271
1964-06-28,1964,366,180,272
1964-06-29,1964,366,181,273
1964-06-30,1964,366,182,274
1964-07-01,1964,366,183,275
1964-07-02,1964,366,184,276
1964-07-03,1964,366,185,277
1964-07-04,1964,366,186,278
1964-07-05,1964,366,187,279
1964-07-06,1964,366,188,280
1964-07-07,1964,366,189,281
1964-07-08,1964,366,190,282
1964-07-09,1964,366,191,283
1964-07-10,1964,366,192,284
1964-07-11,1964,366,193,285
1964-07-12,1964,366,194,286
1964-07-13,1964,366,195,287
1964-07-14,1964,366,196,288
1964-07-15,1964,366,197,289
1964-07-16,1964,366,198,290
1964-07-17,1964,366,199,291
1964-07-18,1964,366,200,292
1964-07-19,1964,366,201,293
1964-07-20,1964,366,202,294
1964-07-21,1964,366,203,295
1964-07-22,1964,366,204,296
1964-07-23,1964,366,205,297
1964-07-24,1964,366,206,298
1964-07-25,1964,366,207,299
1964-07-26,1964,366,208,300
1964-07-27,1964,366,209,301
1964-07-28,1964,366,210,302
1964-07-29,1964,366,211,303
1964-07-30,1964,366,212,304
1964-07-31,1964,366,213,305
1964-08-01,1964,366,214,306
1964-08-02,1964,366,215,307
1964-08-03,1964,366,216,308
1964-08-04,1964,366,217,309
1964-08-05,1964,366,218,310
1964-08-06,1964,366,219,311
1964-08-07,1964,366,220,312
1964-08-08,1964,366,221,313
1964-08-09,1964,366,222,314
1964-08-10,1964,366,223,315
1964-08-11,1964,366,224,316
1964-08-12,1964,366,225,317
1964-08-13,1964,366,226,318
1964-08-14,1964,366,227,319
1964-08-15,1964,366,228,320
1964-08-16,1964,366,229,321
1964-08-17,1964,366,230,322
1964-08-18,1964,366,231,323
1964-08-19,1964,366,232,324
1964-08-20,1964,366,233,325
1964-08-21,1964,366,234,326
1964-08-22,1964,366,235,327
1964-08-23,1964,366,236,328
1964-08-24,1964,366,237,329
1964-08-25,1964,366,238,330
1964-08-26,1964,366,239,331
1964-08-27,1964,366,240,332
1964-08-28,1964,366,241,333
1964-08-29,1964,366,242,334
1964-08-30,1964,366,243,335
1964-08-31,1964,366,244,336
1964-09-01,1964,366,245,337
1964-09-02,1964,366,246,338
1964-09-03,1964,366,247,339
1964-09-04,1964,366,248,340
1964-09-05,1964,366,249,341
1964-09-06,1964,366,250,342
1964-09-07,1964,366,251,343
1964-09-08,1964,366,252,344
1964-09-09,1964,366,253,345
1964-09-10,1964,366,254,346
1964-09-11,1964,366,255,347
1964-09-12,1964,366,256,348
1964-09-13,1964,366,257,349
1964-09-14,1964,366,258,350
1964-09-15,1964,366,259,351
1964-09-16,1964,366,260,352
1964-09-17,1964,366,261,353
1964-09-18,1964,366,262,354
1964-09-19,1964,366,263,355
1964-09-20,1964,366,264,356
1964-09-21,1964,366,265,357
1964-09-22,1964,366,266,358
1964-09-23,1964,366,267,359
1964-09-24,1964,366,268,360
1964-09-25,1964,366,269,361
1964-09-26,1964,366,270,362
1964-09-27,1964,366,271,363
1964-09-28,1964,366,272,364
1964-09-29,1964,366,273,365
1964-09-30,1964,366,274,366
1964-10-01,1964,366,275,1
1964-10-02,1964,366,276,2
1964-10-03,1964,366,277,3
1964-10-04,1964,366,278,4
1964-10-05,1964,366,279,5
1964-10-06,1964,366,280,6
1964-10-07,1964,366,281,7
1964-10-08,1964,366,282,8
1964-10-09,1964,366,283,9
1964-10-10,1964,366,284,10
1964-10-11,1964,366,285,11
1964-10-12,1964,366,286,12
1964-10-13,1964,366,287,13
1964-10-14,1964,366,288,14
1964-10-15,1964,366,289,15
1964-10-16,1964,366,290,16
1964-10-17,1964,366,291,17
1964-10-18,1964,366,292,18
1964-10-19,1964,366,293,19
1964-10-20,1964,366,294,20
1964-10-21,1964,366,295,21
1964-10-22,1964,366,296,22
1964-10-23,1964,366,297,23
1964-10-24,1964,366,298,24
1964-10-25,1964,366,299,25
1964-10-26,1964,366,300,26
1964-10-27,1964,366,301,27
1964-10-28,1964,366,302,28
1964-10-29,1964,366,303,29
1964-10-30,1964,366,304,30
1964-10-31,1964,366,305,31
1964-11-01,1964,366,306,32
1964-11-02,1964,366,307,33
1964-11-03,1964,366,308,34
1964-11-04,1964,366,309,35
1964-11-05,1964,366,310,36
1964-11-06,1964,366,311,37
1964-11-07,1964,366,312,38
1964-11-08,1964,366,313,39
1964-11-09,1964,366,314,40
1964-11-10,1964,366,315,41
1964-11-11,1964,366,316,42
1964-11-12,1964,366,317,43
1964-11-13,1964,366,318,44
1964-11-14,1964,366,319,45
1964-11-15,1964,366,320,46
1964-11-16,1964,366,321,47
1964-11-17,1964,366,322,48
1964-11-18,1964,366,323,49
1964-11-19,1964,366,324,50
1964-11-20,1964,366,325,51
1964-11-21,1964,366,326,52
1964-11-22,1964,366,327,53
1964-11-23,1964,366,328,54
1964-11-24,1964,366,329,55
1964-11-25,1964,366,330,56
1964-11-26,1964,366,331,57
1964-11-27,1964,366,332,58
1964-11-28,1964,366,333,59
1964-11-29,1964,366,334,60
1964-11-30,1964,366,335,61
1964-12-01,1964,366,336,62
1964-12-02,1964,366,337,63
1964-12-03,1964,366,338,64
1964-12-04,1964,366,339,65
1964-12-05,1964,366,340,66
1964-12-06,1964,366,341,67
1964-12-07,1964,366,342,68
1964-12-08,1964,366,343,69
1964-12-09,1964,366,344,70
1964-12-10,1964,366,345,71
1964-12-11,1964,366,346,72
1964-12-12,1964,366,347,73
1964-12-13,1964,366,348,74
1964-12-14,1964,366,349,75
1964-12-15,1964,366,350,76
1964-12-16,1964,366,351,77
1964-12-17,1964,366,352,78
1964-12-18,1964,366,353,79
1964-12-19,1964,366,354,80
1964-12-20,1964,366,355,81
1964-12-21,1964,366,356,82
1964-12-22,1964,366,357,83
1964-12-23,1964,366,358,84
1964-12-24,1964,366,359,85
1964-12-25,1964,366,360,86
1964-12-26,1964,366,361,87
1964-12-27,1964,366,362,88
1964-12-28,1964,366,363,89
1964-12-29,1964,366,364,90
1964-12-30,1964,366,365,91
1964-12-31,1964,366,366,92
1965-01-01,1965,365,1,93
1965-01-02,1965,365,2,94
1965-01-03,1965,365,3,95
1965-01-04,1965,365,4,96
1965-01-05,1965,365,5,97
1965-01-06,1965,365,6,98
1965-01-07,1965,365,7,99
1965-01-08,1965,365,8,100
1965-01-09,1965,365,9,101
1965-01-10,1965,365,10,102
1965-01-11,1965,365,11,103
1965-01-12,1965,365,12,104
1965-01-13,1965,365,13,105
1965-01-14,1965,365,14,106
1965-01-15,1965,365,15,107
1965-01-16,1965,365,16,108
1965-01-17,1965,365,17,109
1965-01-18,1965,365,18,110
1965-01-19,1965,365,19,111
1965-01-20,1965,365,20,112
1965-01-21,1965,365,21,113
1965-01-22,1965,365,22,114
1965-01-23,1965,365,23,115
1965-01-24,1965,365,24,116
1965-01-25,1965,365,25,117
1965-01-26,1965,365,26,118
1965-01-27,1965,365,27,119
1965-01-28,1965,365,28,120
1965-01-29,1965,365,29,121
1965-01-30,1965,365,30,122
1965-01-31,1965,365,31,123
1965-02-01,1965,365,32,124
1965-02-02,1965,365,33,125
1965-02-03,1965,365,34,126
1965-02-04,1965,365,35,127
1965-02-05,1965,365,36,128
1965-02-06,1965,365,37,129
1965-02-07,1965,365,38,130
1965-02-08,1965,365,39,131
1965-02-09,1965,365,40,132
1965-02-10,1965,365,41,133
1965-02-11,1965,365,42,134
1965-02-12,1965,365,43,135
1965-02-13,1965,365,44,136
1965-02-14,1965,365,45,137
1965-02-15,1965,365,46,138
1965-02-16,1965,365,47,139
1965-02-17,1965,365,48,140
1965-02-18,1965,365,49,141
1965-02-19,1965,365,50,142
1965-02-20,1965,365,51,143
1965-02-21,1965,365,52,144
1965-02-22,1965,365,53,145
1965-02-23,1965,365,54,146
1965-02-24,1965,365,55,147
1965-02-25,1965,365,56,148
1965-02-26,1965,365,57,149
1965-02-27,1965,365,58,150
1965-02-28,1965,365,59,151
1965-03-01,1965,365,60,152
1965-03-02,1965,365,61,153
1965-03-03,1965,365,62,154
1965-03-04,1965,365,63,155
1965-03-05,1965,365,64,156
1965-03-06,1965,365,65,157
1965-03-07,1965,365,66,158
1965-03-08,1965,365,67,159
1965-03-09,1965,365,68,160
1965-03-10,1965,365,69,161
1965-03-11,1965,365,70,162
1965-03-12,1965,365,71,163
1965-03-13,1965,365,72,164
1965-03-14,1965,365,73,165
1965-03-15,1965,365,74,166
1965-03-16,1965,365,75,167
1965-03-17,1965,365,76,168
1965-03-18,1965,365,77,169
1965-03-19,1965,365,78,170
1965-03-20,1965,365,79,171
1965-03-21,1965,365,80,172
1965-03-22,1965,365,81,173
1965-03-23,1965,365,82,174
1965-03-24,1965,365,83,175
1965-03-25,1965,365,84,176
1965-03-26,1965,365,85,177
1965-03-27,1965,365,86,178
1965-03-28,1965,365,87,179
1965-03-29,1965,365,88,180
1965-03-30,1965,365,89,181
1965-03-31,1965,365,90,182
1965-04-01,1965,365,91,183
1965-04-02,1965,365,92,184
1965-04-03,1965,365,93,185
1965-04-04,1965,365,94,186
1965-04-05,1965,365,95,187
1965-04-06,1965,365,96,188
1965-04-07,1965,365,97,189
1965-04-08,1965,365,98,190
1965-04-09,1965,365,99,191
1965-04-10,1965,365,100,192
1965-04-11,1965,365,101,193
1965-04-12,1965,365,102,194
1965-04-13,1965,365,103,195
1965-04-14,1965,365,104,196
1965-04-15,1965,365,105,197
1965-04-16,1965,365,106,198
1965-04-17,1965,365,107,199
1965-04-18,1965,365,108,200
1965-04-19,1965,365,109,201
1965-04-20,1965,365,110,202
1965-04-21,1965,365,111,203
1965-04-22,1965,365,112,204
1965-04-23,1965,365,113,205
1965-04-24,1965,365,114,206
1965-04-25,1965,365,115,207
1965-04-26,1965,365,116,208
1965-04-27,1965,365,117,209
1965-04-28,1965,365,118,210
1965-04-29,1965,365,119,211
1965-04-30,1965,365,120,212
1965-05-01,1965,365,121,213
1965-05-02,1965,365,122,214
1965-05-03,1965,365,123,215
1965-05-04,1965,365,124,216
1965-05-05,1965,365,125,217
1965-05-06,1965,365,126,218
1965-05-07,1965,365,127,219
1965-05-08,1965,365,128,220
1965-05-09,1965,365,129,221
1965-05-10,1965,365,130,222
1965-05-11,1965,365,131,223
1965-05-12,1965,365,132,224
1965-05-13,1965,365,133,225
1965-05-14,1965,365,134,226
1965-05-15,1965,365,135,227
1965-05-16,1965,365,136,228
1965-05-17,1965,365,137,229
1965-05-18,1965,365,138,230
1965-05-19,1965,365,139,231
1965-05-20,1965,365,140,232
1965-05-21,1965,365,141,233
1965-05-22,1965,365,142,234
1965-05-23,1965,365,143,235
1965-05-24,1965,365,144,236
1965-05-25,1965,365,145,237
1965-05-26,1965,365,146,238
1965-05-27,1965,365,147,239
1965-05-28,1965,365,148,240
1965-05-29,1965,365,149,241
1965-05-30,1965,365,150,242
1965-05-31,1965,365,151,243
1965-06-01,1965,365,152,244
1965-06-02,1965,365,153,245
1965-06-03,1965,365,154,246
1965-06-04,1965,365,155,247
1965-06-05,1965,365,156,248
1965-06-06,1965,365,157,249
1965-06-07,1965,365,158,250
1965-06-08,1965,365,159,251
1965-06-09,1965,365,160,252
1965-06-10,1965,365,161,253
1965-06-11,1965,365,162,254
1965-06-12,1965,365,163,255
1965-06-13,1965,365,164,256
1965-06-14,1965,365,165,257
1965-06-15,1965,365,166,258
1965-06-16,1965,365,167,259
1965-06-17,1965,365,168,260
1965-06-18,1965,365,169,261
1965-06-19,1965,365,170,262
1965-06-20,1965,365,171,263
1965-06-21,1965,365,172,264
1965-06-22,1965,365,173,265
1965-06-23,1965,365,174,266
1965-06-24,1965,365,175,267
1965-06-25,1965,365,176,268
1965-06-26,1965,365,177,269
1965-06-27,1965,365,178,270
1965-06-28,1965,365,179,271
1965-06-29,1965,365,180,272
1965-06-30,1965,365,181,273
1965-07-01,1965,365,182,274
1965-07-02,1965,365,183,275
1965-07-03,1965,365,184,276
1965-07-04,1965,365,185,277
1965-07-05,1965,365,186,278
1965-07-06,1965,365,187,279
1965-07-07,1965,365,188,280
1965-07-08,1965,365,189,281
1965-07-09,1965,365,190,282
1965-07-10,1965,365,191,283
1965-07-11,1965,365,192,284
1965-07-12,1965,365,193,285
1965-07-13,1965,365,194,286
1965-07-14,1965,365,195,287
1965-07-15,1965,365,196,288
1965-07-16,1965,365,197,289
1965-07-17,1965,365,198,290
1965-07-18,1965,365,199,291
1965-07-19,1965,365,200,292
1965-07-20,1965,365,201,293
1965-07-21,1965,365,202,294
1965-07-22,1965,365,203,295
1965-07-23,1965,365,204,296
1965-07-24,1965,365,205,297
1965-07-25,1965,365,206,298
1965-07-26,1965,365,207,299
1965-07-27,1965,365,208,300
1965-07-28,1965,365,209,301
1965-07-29,1965,365,210,302
1965-07-30,1965,365,211,303
1965-07-31,1965,365,212,304
1965-08-01,1965,365,213,305
1965-08-02,1965,365,214,306
1965-08-03,1965,365,215,307
1965-08-04,1965,365,216,308
1965-08-05,1965,365,217,309
1965-08-06,1965,365,218,310
1965-08-07,1965,365,219,311
1965-08-08,1965,365,220,312
1965-08-09,1965,365,221,313
1965-08-10,1965,365,222,314
1965-08-11,1965,365,223,315
1965-08-12,1965,365,224,316
1965-08-13,1965,365,225,317
1965-08-14,1965,365,226,318
1965-08-15,1965,365,227,319
1965-08-16,1965,365,228,320
1965-08-17,1965,365,229,321
1965-08-18,1965,365,230,322
1965-08-19,1965,365,231,323
1965-08-20,1965,365,232,324
1965-08-21,1965,365,233,325
1965-08-22,1965,365,234,326
1965-08-23,1965,365,235,327
1965-08-24,1965,365,236,328
1965-08-25,1965,365,237,329
1965-08-26,1965,365,238,330
1965-08-27,1965,365,239,331
1965-08-28,1965,365,240,332
1965-08-29,1965,365,241,333
1965-08-30,1965,365,242,334
1965-08-31,1965,365,243,335
1965-09-01,1965,365,244,336
1965-09-02,1965,365,245,337
1965-09-03,1965,365,246,338
1965-09-04,1965,365,247,339
1965-09-05,1965,365,248,340
1965-09-06,1965,365,249,341
1965-09-07,1965,365,250,342
1965-09-08,1965,365,251,343
1965-09-09,1965,365,252,344
1965-09-10,1965,365,253,345
1965-09-11,1965,365,254,346
1965-09-12,1965,365,255,347
1965-09-13,1965,365,256,348
1965-09-14,1965,365,257,349
1965-09-15,1965,365,258,350
1965-09-16,1965,365,259,351
1965-09-17,1965,365,260,352
1965-09-18,1965,365,261,353
1965-09-19,1965,365,262,354
1965-09-20,1965,365,263,355
1965-09-21,1965,365,264,356
1965-09-22,1965,365,265,357
1965-09-23,1965,365,266,358
1965-09-24,1965,365,267,359
1965-09-25,1965,365,268,360
1965-09-26,1965,365,269,361
1965-09-27,1965,365,270,362
1965-09-28,1965,365,271,363
1965-09-29,1965,365,272,364
1965-09-30,1965,365,273,365
1965-10-01,1965,365,274,1
1965-10-02,1965,365,275,2
1965-10-03,1965,365,276,3
1965-10-04,1965,365,277,4
1965-10-05,1965,365,278,5
1965-10-06,1965,365,279,6
1965-10-07,1965,365,280,7
1965-10-08,1965,365,281,8
1965-10-09,1965,365,282,9
1965-10-10,1965,365,283,10
1965-10-11,1965,365,284,11
1965-10-12,1965,365,285,12
1965-10-13,1965,365,286,13
1965-10-14,1965,365,287,14
1965-10-15,1965,365,288,15
1965-10-16,1965,365,289,16
1965-10-17,1965,365,290,17
1965-10-18,1965,365,291,18
1965-10-19,1965,365,292,19
1965-10-20,1965,365,293,20
1965-10-21,1965,365,294,21
1965-10-22,1965,365,295,22
1965-10-23,1965,365,296,23
1965-10-24,1965,365,297,24
1965-10-25,1965,365,298,25
1965-10-26,1965,365,299,26
1965-10-27,1965,365,300,27
1965-10-28,1965,365,301,28
1965-10-29,1965,365,302,29
1965-10-30,1965,365,303,30
1965-10-31,1965,365,304,31
1965-11-01,1965,365,305,32
1965-11-02,1965,365,306,33
1965-11-03,1965,365,307,34
1965-11-04,1965,365,308,35
1965-11-05,1965,365,309,36
1965-11-06,1965,365,310,37
1965-11-07,1965,365,311,38
1965-11-08,1965,365,312,39
1965-11-09,1965,365,313,40
1965-11-10,1965,365,314,41
1965-11-11,1965,365,315,42
1965-11-12,1965,365,316,43
1965-11-13,1965,365,317,44
1965-11-14,1965,365,318,45
1965-11-15,1965,365,319,46
1965-11-16,1965,365,320,47
1965-11-17,1965,365,321,48
1965-11-18,1965,365,322,49
1965-11-19,1965,365,323,50
1965-11-20,1965,365,324,51
1965-11-21,1965,365,325,52
1965-11-22,1965,365,326,53
1965-11-23,1965,365,327,54
1965-11-24,1965,365,328,55
1965-11-25,1965,365,329,56
1965-11-26,1965,365,330,57
1965-11-27,1965,365,331,58
1965-11-28,1965,365,332,59
1965-11-29,1965,365,333,60
1965-11-30,1965,365,334,61
1965-12-01,1965,365,335,62
1965-12-02,1965,365,336,63
1965-12-03,1965,365,337,64
1965-12-04,1965,365,338,65
1965-12-05,1965,365,339,66
1965-12-06,1965,365,340,67
1965-12-07,1965,365,341,68
1965-12-08,1965,365,342,69
1965-12-09,1965,365,343,70
1965-12-10,1965,365,344,71
1965-12-11,1965,365,345,72
1965-12-12,1965,365,346,73
1965-12-13,1965,365,347,74
1965-12-14,1965,365,348,75
1965-12-15,1965,365,349,76
1965-12-16,1965,365,350,77
1965-12-17,1965,365,351,78
1965-12-18,1965,365,352,79
1965-12-19,1965,365,353,80
1965-12-20,1965,365,354,81
1965-12-21,1965,365,355,82
1965-12-22,1965,365,356,83
1965-12-23,1965,365,357,84
1965-12-24,1965,365,358,85
1965-12-25,1965,365,359,86
1965-12-26,1965,365,360,87
1965-12-27,1965,365,361,88
1965-12-28,1965,365,362,89
1965-12-29,1965,365,363,90
1965-12-30,1965,365,364,91
1965-12-31,1965,365,365,92
1966-01-01,1966,365,1,93
1966-01-02,1966,365,2,94
1966-01-03,1966,365,3,95
1966-01-04,1966,365,4,96
1966-01-05,1966,365,5,97
1966-01-06,1966,365,6,98
1966-01-07,1966,365,7,99
1966-01-08,1966,365,8,100
1966-01-09,1966,365,9,101
1966-01-10,1966,365,10,102
1966-01-11,1966,365,11,103
1966-01-12,1966,365,12,104
1966-01-13,1966,365,13,105
1966-01-14,1966,365,14,106
1966-01-15,1966,365,15,107
1966-01-16,1966,365,16,108
1966-01-17,1966,365,17,109
1966-01-18,1966,365,18,110
1966-01-19,1966,365,19,111
1966-01-20,1966,365,20,112
1966-01-21,1966,365,21,113
1966-01-22,1966,365,22,114
1966-01-23,1966,365,23,115
1966-01-24,1966,365,24,116
1966-01-25,1966,365,25,117
1966-01-26,1966,365,26,118
1966-01-27,1966,365,27,119
1966-01-28,1966,365,28,120
1966-01-29,1966,365,29,121
1966-01-30,1966,365,30,122
1966-01-31,1966,365,31,123
1966-02-01,1966,365,32,124
1966-02-02,1966,365,33,125
1966-02-03,1966,365,34,126
1966-02-04,1966,365,35,127
1966-02-05,1966,365,36,128
1966-02-06,1966,365,37,129
1966-02-07,1966,365,38,130
1966-02-08,1966,365,39,131
1966-02-09,1966,365,40,132
1966-02-10,1966,365,41,133
1966-02-11,1966,365,42,134
1966-02-12,1966,365,43,135
1966-02-13,1966,365,44,136
1966-02-14,1966,365,45,137
1966-02-15,1966,365,46,138
1966-02-16,1966,365,47,139
1966-02-17,1966,365,48,140
1966-02-18,1966,365,49,141
1966-02-19,1966,365,50,142
1966-02-20,1966,365,51,143
1966-02-21,1966,365,52,144
1966-02-22,1966,365,53,145
1966-02-23,1966,365,54,146
1966-02-24,1966,365,55,147
1966-02-25,1966,365,56,148
1966-02-26,1966,365,57,149
1966-02-27,1966,365,58,150
1966-02-28,1966,365,59,151
1966-03-01,1966,365,60,152
1966-03-02,1966,365,61,153
1966-03-03,1966,365,62,154
1966-03-04,1966,365,63,155
1966-03-05,1966,365,64,156
1966-03-06,1966,365,65,157
1966-03-07,1966,365,66,158
1966-03-08,1966,365,67,159
1966-03-09,1966,365,68,160
1966-03-10,1966,365,69,161
1966-03-11,1966,365,70,162
1966-03-12,1966,365,71,163
1966-03-13,1966,365,72,164
1966-03-14,1966,365,73,165
1966-03-15,1966,365,74,166
1966-03-16,1966,365,75,167
1966-03-17,1966,365,76,168
1966-03-18,1966,365,77,169
1966-03-19,1966,365,78,170
1966-03-20,1966,365,79,171
1966-03-21,1966,365,80,172
1966-03-22,1966,365,81,173
1966-03-23,1966,365,82,174
1966-03-24,1966,365,83,175
1966-03-25,1966,365,84,176
1966-03-26,1966,365,85,177
1966-03-27,1966,365,86,178
1966-03-28,1966,365,87,179
1966-03-29,1966,365,88,180
1966-03-30,1966,365,89,181
1966-03-31,1966,365,90,182
1966-04-01,1966,365,91,183
1966-04-02,1966,365,92,184
